evaluation_dataset,evaluation_graph_count,block,regime,degree,checkpoint_label,checkpoint_source,method,train_size,selected_epoch,theta_1,theta_2,selection_metric,selection_value,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio,paired_mean_improvement_over_2stage,paired_median_improvement_over_2stage,fraction_improved_over_2stage,paired_mean_improvement_ci_low,paired_mean_improvement_ci_high,model_path
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_decision_gap,step1b_fy,e2e,50,500,16.219405567882443,7.853990863735851,validation_decision_gap,0.12692153930664063,0.1152089916229248,0.0008453084878209828,0.0,0.9991546915121722,0.034098888397216795,0.0,0.0647,0.02759393795013428,0.040374083070755004,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_fy_loss,step1b_fy,e2e,50,500,16.219405567882443,7.853990863735851,validation_fy_loss,0.849804806292057,0.1152089916229248,0.0008453084878209828,0.0,0.9991546915121722,0.034098888397216795,0.0,0.0647,0.02759393795013428,0.040374083070755004,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_decision_gap,step1c_spoplus,spoplus,50,270,7.24831841914241,3.52215271172479,validation_decision_gap,0.12880255116149783,0.11509828453063965,0.0008443322422818614,0.0,0.9991556677577114,0.034209595489501955,0.0,0.0647,0.02768781660079956,0.04048026856422424,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,50,500,7.604795842056917,3.7115501850750636,validation_spoplus_loss,0.5635878886379131,0.11499544563293457,0.0008432786117079897,0.0,0.9991567213882853,0.03431243438720703,0.0,0.0641,0.02792682343482971,0.04060174684524536,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,2stage_val_mse,2stage,2stage,200,500,9.94527344796481,5.485603410591931,validation_mse_loss,0.16088177983443222,0.15072684593200683,0.0011131351201539913,0.0,0.9988868648798369,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_decision_gap,step1b_fy,e2e,200,490,16.96676804513187,8.290493218746647,validation_decision_gap,0.1276510009765625,0.11458673820495606,0.0008413789684681152,0.0,0.9991586210315252,0.03614010772705078,0.0,0.0623,0.029919461116790773,0.042276455287933355,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_fy_loss,step1b_fy,e2e,200,500,17.12951466111775,8.388315732591279,validation_fy_loss,0.8224971214532852,0.11454270858764648,0.0008408276238577857,0.0,0.9991591723761356,0.03618413734436035,0.0,0.0623,0.029954358901977538,0.042320383367538454,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_decision_gap,step1c_spoplus,spoplus,200,210,7.2608388520383915,3.529703811368317,validation_decision_gap,0.12899525151774288,0.11482481956481934,0.0008429247996072927,0.0,0.999157075200386,0.0359020263671875,0.0,0.064,0.029622028188705445,0.0421727973651886,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,200,500,8.087262197152148,3.9093401215223733,validation_spoplus_loss,0.5268743575859244,0.11497070808410645,0.000843518837295203,0.0,0.9991564811626981,0.03575613784790039,0.0,0.0656,0.029144154119491575,0.04228532608985901,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,2stage_val_mse,2stage,2stage,600,500,9.950233912978858,5.487288010538492,validation_mse_loss,0.1607464611720003,0.14979658699035645,0.0011049148251100268,0.0,0.998895085174881,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_decision_gap,step1b_fy,e2e,600,430,15.875692517931347,7.834883002504137,validation_decision_gap,0.12947357177734375,0.11499031867980956,0.0008436605037240396,0.0,0.9991563394962691,0.034806268310546874,0.0,0.0591,0.028491436223983764,0.04074732092857361,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_fy_loss,step1b_fy,e2e,600,500,17.046133685892396,8.389520439841403,validation_fy_loss,0.8244664725065232,0.1150191635131836,0.0008447454899721504,0.0,0.9991552545100211,0.03477742347717285,0.0,0.0599,0.028473139791488647,0.04067913786888122,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_decision_gap,step1c_spoplus,spoplus,600,110,6.925228372086956,3.2985432840650493,validation_decision_gap,0.12861900467053056,0.11374694938659669,0.0008394953069263362,0.0,0.999160504693067,0.03604963760375977,0.0,0.069,0.029455630435943604,0.04259384795188904,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,600,500,8.104134436641878,3.925074440010469,validation_spoplus_loss,0.5256142954768996,0.11391513862609863,0.0008373457026090875,0.0,0.9991626542973842,0.035881448364257815,0.0,0.0667,0.0289912619304657,0.04240826662063599,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,2stage_val_mse,2stage,2stage,1200,500,9.948152794477156,5.485988991790945,validation_mse_loss,0.1607849420376908,0.14981420860290529,0.0011052066805971338,0.0,0.9988947933193938,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_decision_gap,step1b_fy,e2e,1200,440,15.844007811283328,7.741300897216969,validation_decision_gap,0.126423038482666,0.11468459892272949,0.0008420400962230594,0.0,0.9991579599037701,0.03512960968017578,0.0,0.0617,0.028733203353881836,0.04108712693214417,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,fy_val_fy_loss,step1b_fy,e2e,1200,500,16.819529465315107,8.224478119397707,validation_fy_loss,0.8310858635902405,0.11470273857116699,0.0008421669151649099,0.0,0.9991578330848282,0.035111470031738284,0.0,0.0616,0.028732135238647462,0.041079927797317506,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_decision_gap,step1c_spoplus,spoplus,1200,340,7.661334209443812,3.7216349314412067,validation_decision_gap,0.12895755110308527,0.11493807563781738,0.0008439453790278464,0.0,0.9991560546209654,0.03487613296508789,0.0,0.0637,0.028466606035232545,0.04106691657066345,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d2_unseen10000_seed20260523,10000,Step2b,step2b_poly_d2,2,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,1200,500,8.055242795005062,3.8922041689734455,validation_spoplus_loss,0.5289614123429844,0.1150712001800537,0.0008441264027205168,0.0,0.9991558735972726,0.034743008422851565,0.0,0.0652,0.028044321956634522,0.041223945951461796,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d2/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,2stage_val_mse,2stage,2stage,50,500,10.032337811433148,6.420896202104975,validation_mse_loss,1.8444959751419412,1.5580382638931274,0.010388506628627238,0.0,0.9896114933712965,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,fy_val_decision_gap,step1b_fy,e2e,50,180,9.500978752013198,4.367682641848787,validation_decision_gap,1.2610564651489258,1.2632150075912476,0.008424603822764155,0.0,0.9915753961771742,0.2948232563018799,0.0,0.1657,0.25950724740982056,0.3287145624732971,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,fy_val_fy_loss,step1b_fy,e2e,50,240,10.548792173934277,4.787770706764914,validation_fy_loss,2.0826707483530043,1.2633758626937865,0.008427665966159167,0.0,0.9915723340337792,0.29466240119934084,0.0,0.1683,0.25856032373428345,0.32811677791595456,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,spoplus_val_decision_gap,step1c_spoplus,spoplus,50,410,11.182071034072,5.331876354105625,validation_decision_gap,1.2895181012246757,1.2707978357315064,0.00845997653613251,0.0,0.9915400234638059,0.2872404281616211,0.0,0.1572,0.2531517071247101,0.31986533851623533,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,50,500,11.665589002585047,5.581712833710415,validation_spoplus_loss,5.079486043259699,1.2724614053726195,0.008468044357217205,0.0,0.991531955642721,0.2855768585205078,0.0,0.1568,0.2513828461837769,0.317575207157135,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,2stage_val_mse,2stage,2stage,200,500,10.029164786198264,6.411229439971231,validation_mse_loss,1.8441152488767438,1.5554247117996216,0.010367663331554842,1.2050123683901196e-05,0.9896323366683691,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,fy_val_decision_gap,step1b_fy,e2e,200,220,9.246087983295448,4.232027558065363,validation_decision_gap,1.2719440841674805,1.2644298711776734,0.008432613800486887,0.0,0.9915673861994515,0.29099484062194825,0.0,0.1649,0.2558542091178894,0.3252024792098999,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2b_poly_d4_unseen10000_seed20260523,10000,Step2b,step2b_poly_d4,4,fy_val_fy_loss,step1b_fy,e2e,200,500,10.247714487198923,4.633285246633318,validation_fy_loss,2.0832783141732216,1.2630231588363647,0.008424037373612032,0.0,0.9915759626263265,0.2924015529632568,0.0,0.1679,0.2567152472686768,0.32571709248542785,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2b_polynomial_degree_noiseless/remote_results/step2b_poly_d4/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_fy_loss.npz
